route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,wheelchair_accessible,bikes_allowed
4,10_5,1582802105-10,GARCIA LORCA,4a,0,,
4,10_5,1582802129-10,GARCIA LORCA,4b,1,,
4,10_5,1582801984-10,GARCIA LORCA,4a,0,,
4,10_5,1582802018-10,GARCIA LORCA,4b,1,,
4,10_5,1582802041-10,GARCIA LORCA,4a,0,,
4,10_5,1582801958-10,GARCIA LORCA,4b,1,,
4,10_5,1582801929-10,GARCIA LORCA,4a,0,,
4,10_5,1582802075-10,GARCIA LORCA,4b,1,,
4,10_5,1582802106-10,GARCIA LORCA,4a,0,,
4,10_5,1582802130-10,GARCIA LORCA,4b,1,,
4,10_5,1582801985-10,GARCIA LORCA,4a,0,,
4,10_5,1582802019-10,GARCIA LORCA,4b,1,,
4,10_5,1582802042-10,GARCIA LORCA,4a,0,,
4,10_5,1582801959-10,GARCIA LORCA,4b,1,,
4,10_5,1582801930-10,GARCIA LORCA,4a,0,,
4,10_5,1582802076-10,GARCIA LORCA,4b,1,,
4,10_5,1582802107-10,GARCIA LORCA,4a,0,,
4,10_5,1582802131-10,GARCIA LORCA,4b,1,,
4,10_5,1582801986-10,GARCIA LORCA,4a,0,,
4,10_5,1582802020-10,GARCIA LORCA,4b,1,,
4,10_5,1582802043-10,GARCIA LORCA,4a,0,,
4,10_5,1582801960-10,GARCIA LORCA,4b,1,,
4,10_5,1582801931-10,GARCIA LORCA,4a,0,,
4,10_5,1582802077-10,GARCIA LORCA,4b,1,,
4,10_5,1582802108-10,GARCIA LORCA,4a,0,,
4,10_5,1582802132-10,GARCIA LORCA,4b,1,,
4,10_5,1582801987-10,GARCIA LORCA,4a,0,,
4,10_5,1582802021-10,GARCIA LORCA,4b,1,,
4,10_5,1582802044-10,GARCIA LORCA,4a,0,,
4,10_5,1582801961-10,GARCIA LORCA,4b,1,,
4,10_5,1582801932-10,GARCIA LORCA,4a,0,,
4,10_5,1582802078-10,GARCIA LORCA,4b,1,,
4,10_5,1582802109-10,GARCIA LORCA,4a,0,,
4,10_5,1582802133-10,GARCIA LORCA,4b,1,,
4,10_5,1582801988-10,GARCIA LORCA,4a,0,,
4,10_5,1582802022-10,GARCIA LORCA,4b,1,,
4,10_5,1582802045-10,GARCIA LORCA,4a,0,,
4,10_5,1582801962-10,GARCIA LORCA,4b,1,,
4,10_5,1582801933-10,GARCIA LORCA,4a,0,,
4,10_5,1582802079-10,GARCIA LORCA,4b,1,,
4,10_5,1582802110-10,GARCIA LORCA,4a,0,,
4,10_5,1582802134-10,GARCIA LORCA,4b,1,,
4,10_5,1582801989-10,GARCIA LORCA,4a,0,,
4,10_5,1582802023-10,GARCIA LORCA,4b,1,,
4,10_5,1582802046-10,GARCIA LORCA,4a,0,,
4,10_5,1582801963-10,GARCIA LORCA,4b,1,,
4,10_5,1582801934-10,GARCIA LORCA,4a,0,,
4,10_5,1582802080-10,GARCIA LORCA,4b,1,,
4,10_5,1582802111-10,GARCIA LORCA,4a,0,,
4,10_5,1582802135-10,GARCIA LORCA,4b,1,,
4,10_5,1582801990-10,GARCIA LORCA,4a,0,,
4,10_5,1582802024-10,GARCIA LORCA,4b,1,,
4,10_5,1582802047-10,GARCIA LORCA,4a,0,,
4,10_5,1582801964-10,GARCIA LORCA,4b,1,,
4,10_5,1582801935-10,GARCIA LORCA,4a,0,,
4,10_5,1582802081-10,GARCIA LORCA,4b,1,,
4,10_5,1582802112-10,GARCIA LORCA,4a,0,,
4,10_5,1582802136-10,GARCIA LORCA,4b,1,,
4,10_5,1582801991-10,GARCIA LORCA,4a,0,,
4,10_5,1582802025-10,GARCIA LORCA,4b,1,,
4,10_5,1582802048-10,GARCIA LORCA,4a,0,,
4,10_5,1582801965-10,GARCIA LORCA,4b,1,,
4,10_5,1582801936-10,GARCIA LORCA,4a,0,,
4,10_5,1582802082-10,GARCIA LORCA,4b,1,,
4,10_5,1582801992-10,GARCIA LORCA,4a,0,,
4,10_5,1582802137-10,GARCIA LORCA,4b,1,,
4,10_5,1582802049-10,GARCIA LORCA,4a,0,,
4,10_5,1582801966-10,GARCIA LORCA,4b,1,,
4,10_5,1582801937-10,GARCIA LORCA,4a,0,,
4,10_5,1582802083-10,GARCIA LORCA,4b,1,,
4,10_5,1582801993-10,GARCIA LORCA,4a,0,,
4,10_5,1582802138-10,GARCIA LORCA,4b,1,,
4,10_5,1582802050-10,GARCIA LORCA,4a,0,,
4,10_5,1582802084-10,GARCIA LORCA,4b,1,,
4,10_5,1582801994-10,GARCIA LORCA,4a,0,,
4,10_5,1582802139-10,GARCIA LORCA,4b,1,,
4,10_5,1582802051-10,GARCIA LORCA,4a,0,,
4,10_5,1582802085-10,GARCIA LORCA,4b,1,,
4,10_5,1582801995-10,GARCIA LORCA,4a,0,,
4,10_5,1582802140-10,GARCIA LORCA,4b,1,,
4,10_5,1582802052-10,GARCIA LORCA,4a,0,,
4,10_5,1582802086-10,GARCIA LORCA,4b,1,,
4,10_5,1582801996-10,GARCIA LORCA,4a,0,,
4,10_5,1582802141-10,GARCIA LORCA,4b,1,,
4,10_5,1582802053-10,GARCIA LORCA,4a,0,,
4,10_5,1582802087-10,GARCIA LORCA,4b,1,,
4,10_5,1582801997-10,GARCIA LORCA,4a,0,,
4,10_5,1582802142-10,GARCIA LORCA,4b,1,,
4,10_5,1582802054-10,GARCIA LORCA,4a,0,,
4,10_5,1582802088-10,GARCIA LORCA,4b,1,,
4,10_5,1582801998-10,GARCIA LORCA,4a,0,,
4,10_5,1582802143-10,GARCIA LORCA,4b,1,,
4,10_5,1582802055-10,GARCIA LORCA,4a,0,,
4,10_5,1582802089-10,GARCIA LORCA,4b,1,,
4,10_5,1582802149-10,GARCIA LORCA,4a,0,,
4,10_5,1582802146-10,GARCIA LORCA,4b,1,,
4,10_5,1582802151-10,GARCIA LORCA,4a,0,,
4,10_5,1582802148-10,GARCIA LORCA,4b,1,,
4,10_5,1582802150-10,GARCIA LORCA,4a,0,,
4,10_5,1582802147-10,GARCIA LORCA,4b,1,,
4,10_5,1582801999-10,GARCIA LORCA,4a,0,,
4,10_5,1582802144-10,GARE SAINT-ROCH,4b,1,,
4,10_5,1582802056-10,GARE SAINT-ROCH,4a,0,,
4,10_5,1582802090-10,GARE SAINT-ROCH,4b,1,,
4,10_7,1582789128-10,GARCIA LORCA,4b,1,,
4,10_7,1582789015-10,GARCIA LORCA,4a,0,,
4,10_7,1582789131-10,GARCIA LORCA,4b,1,,
4,10_7,1582789162-10,GARCIA LORCA,4b,1,,
4,10_7,1582789018-10,GARCIA LORCA,4a,0,,
4,10_7,1582789145-10,GARCIA LORCA,4b,1,,
4,10_7,1582789186-10,GARCIA LORCA,4b,1,,
4,10_7,1582789118-10,GARCIA LORCA,4b,1,,
4,10_7,1582789023-10,GARCIA LORCA,4a,0,,
4,10_7,1582789194-10,GARCIA LORCA,4b,1,,
4,10_7,1582789017-10,GARCIA LORCA,4a,0,,
4,10_7,1582789146-10,GARCIA LORCA,4b,1,,
4,10_7,1582789062-10,GARCIA LORCA,4a,0,,
4,10_7,1582789109-10,GARCIA LORCA,4b,1,,
4,10_7,1582789021-10,GARCIA LORCA,4a,0,,
4,10_7,1582789188-10,GARCIA LORCA,4b,1,,
4,10_7,1582789019-10,GARCIA LORCA,4a,0,,
4,10_7,1582789160-10,GARCIA LORCA,4b,1,,
4,10_7,1582789047-10,GARCIA LORCA,4a,0,,
4,10_7,1582789126-10,GARCIA LORCA,4b,1,,
4,10_7,1582789020-10,GARCIA LORCA,4a,0,,
4,10_7,1582789185-10,GARCIA LORCA,4b,1,,
4,10_7,1582789025-10,GARCIA LORCA,4a,0,,
4,10_7,1582789159-10,GARCIA LORCA,4b,1,,
4,10_7,1582789052-10,GARCIA LORCA,4a,0,,
4,10_7,1582789125-10,GARCIA LORCA,4b,1,,
4,10_7,1582789022-10,GARCIA LORCA,4a,0,,
4,10_7,1582789184-10,GARCIA LORCA,4b,1,,
4,10_7,1582789026-10,GARCIA LORCA,4a,0,,
4,10_7,1582789158-10,GARCIA LORCA,4b,1,,
4,10_7,1582789050-10,GARCIA LORCA,4a,0,,
4,10_7,1582789124-10,GARCIA LORCA,4b,1,,
4,10_7,1582789027-10,GARCIA LORCA,4a,0,,
4,10_7,1582789183-10,GARCIA LORCA,4b,1,,
4,10_7,1582789029-10,GARCIA LORCA,4a,0,,
4,10_7,1582789164-10,GARCIA LORCA,4b,1,,
4,10_7,1582789064-10,GARCIA LORCA,4a,0,,
4,10_7,1582789123-10,GARCIA LORCA,4b,1,,
4,10_7,1582789028-10,GARCIA LORCA,4a,0,,
4,10_7,1582789182-10,GARCIA LORCA,4b,1,,
4,10_7,1582789030-10,GARCIA LORCA,4a,0,,
4,10_7,1582789163-10,GARCIA LORCA,4b,1,,
4,10_7,1582789049-10,GARCIA LORCA,4a,0,,
4,10_7,1582789122-10,GARCIA LORCA,4b,1,,
4,10_7,1582789031-10,GARCIA LORCA,4a,0,,
4,10_7,1582789181-10,GARCIA LORCA,4b,1,,
4,10_7,1582789032-10,GARCIA LORCA,4a,0,,
4,10_7,1582789157-10,GARCIA LORCA,4b,1,,
4,10_7,1582789048-10,GARCIA LORCA,4a,0,,
4,10_7,1582789116-10,GARCIA LORCA,4b,1,,
4,10_7,1582789033-10,GARCIA LORCA,4a,0,,
4,10_7,1582789173-10,GARCIA LORCA,4b,1,,
4,10_7,1582789034-10,GARCIA LORCA,4a,0,,
4,10_7,1582789141-10,GARCIA LORCA,4b,1,,
4,10_7,1582789061-10,GARCIA LORCA,4a,0,,
4,10_7,1582789113-10,GARCIA LORCA,4b,1,,
4,10_7,1582789036-10,GARCIA LORCA,4a,0,,
4,10_7,1582789176-10,GARCIA LORCA,4b,1,,
4,10_7,1582789035-10,GARCIA LORCA,4a,0,,
4,10_7,1582789165-10,GARCIA LORCA,4b,1,,
4,10_7,1582789051-10,GARCIA LORCA,4a,0,,
4,10_7,1582789114-10,GARCIA LORCA,4b,1,,
4,10_7,1582789038-10,GARCIA LORCA,4a,0,,
4,10_7,1582789175-10,GARCIA LORCA,4b,1,,
4,10_7,1582789037-10,GARCIA LORCA,4a,0,,
4,10_7,1582789142-10,GARCIA LORCA,4b,1,,
4,10_7,1582789060-10,GARCIA LORCA,4a,0,,
4,10_7,1582789110-10,GARCIA LORCA,4b,1,,
4,10_7,1582789041-10,GARCIA LORCA,4a,0,,
4,10_7,1582789192-10,GARCIA LORCA,4b,1,,
4,10_7,1582789039-10,GARCIA LORCA,4a,0,,
4,10_7,1582789096-10,GARCIA LORCA,4a,0,,
4,10_7,1582789161-10,GARCIA LORCA,4b,1,,
4,10_7,1582789053-10,GARCIA LORCA,4a,0,,
4,10_7,1582789117-10,GARCIA LORCA,4b,1,,
4,10_7,1582789216-10,GARCIA LORCA,4b,1,,
4,10_7,1582789040-10,GARCIA LORCA,4a,0,,
4,10_7,1582789190-10,GARCIA LORCA,4b,1,,
4,10_7,1582789092-10,GARCIA LORCA,4a,0,,
4,10_7,1582789211-10,GARCIA LORCA,4b,1,,
4,10_7,1582789043-10,GARCIA LORCA,4a,0,,
4,10_7,1582789148-10,GARCIA LORCA,4b,1,,
4,10_7,1582789055-10,GARCIA LORCA,4a,0,,
4,10_7,1582789111-10,GARCIA LORCA,4b,1,,
4,10_7,1582789042-10,GARCIA LORCA,4a,0,,
4,10_7,1582789172-10,GARCIA LORCA,4b,1,,
4,10_7,1582789084-10,GARCIA LORCA,4a,0,,
4,10_7,1582789212-10,GARCIA LORCA,4b,1,,
4,10_7,1582789044-10,GARCIA LORCA,4a,0,,
4,10_7,1582789147-10,GARCIA LORCA,4b,1,,
4,10_7,1582789059-10,GARCIA LORCA,4a,0,,
4,10_7,1582789108-10,GARCIA LORCA,4b,1,,
4,10_7,1582789046-10,GARCIA LORCA,4a,0,,
4,10_7,1582789174-10,GARCIA LORCA,4b,1,,
4,10_7,1582789088-10,GARCIA LORCA,4a,0,,
4,10_7,1582789213-10,GARCIA LORCA,4b,1,,
4,10_7,1582789045-10,GARCIA LORCA,4a,0,,
4,10_7,1582789167-10,GARCIA LORCA,4b,1,,
4,10_7,1582789057-10,GARCIA LORCA,4a,0,,
4,10_7,1582789115-10,GARCIA LORCA,4b,1,,
4,10_7,1582789056-10,GARCIA LORCA,4a,0,,
4,10_7,1582789177-10,GARCIA LORCA,4b,1,,
4,10_7,1582789087-10,GARCIA LORCA,4a,0,,
4,10_7,1582789200-10,GARCIA LORCA,4b,1,,
4,10_7,1582789054-10,GARCIA LORCA,4a,0,,
4,10_7,1582789168-10,GARCIA LORCA,4b,1,,
4,10_7,1582789058-10,GARCIA LORCA,4a,0,,
4,10_7,1582789121-10,GARCIA LORCA,4b,1,,
4,10_7,1582789065-10,GARCIA LORCA,4a,0,,
4,10_7,1582789178-10,GARCIA LORCA,4b,1,,
4,10_7,1582789091-10,GARCIA LORCA,4a,0,,
4,10_7,1582789207-10,GARCIA LORCA,4b,1,,
4,10_7,1582789067-10,GARCIA LORCA,4a,0,,
4,10_7,1582789152-10,GARCIA LORCA,4b,1,,
4,10_7,1582789068-10,GARCIA LORCA,4a,0,,
4,10_7,1582789132-10,GARCIA LORCA,4b,1,,
4,10_7,1582789066-10,GARCIA LORCA,4a,0,,
4,10_7,1582789191-10,GARCIA LORCA,4b,1,,
4,10_7,1582789085-10,GARCIA LORCA,4a,0,,
4,10_7,1582789208-10,GARCIA LORCA,4b,1,,
4,10_7,1582789072-10,GARCIA LORCA,4a,0,,
4,10_7,1582789153-10,GARCIA LORCA,4b,1,,
4,10_7,1582789069-10,GARCIA LORCA,4a,0,,
4,10_7,1582789130-10,GARCIA LORCA,4b,1,,
4,10_7,1582789071-10,GARCIA LORCA,4a,0,,
4,10_7,1582789180-10,GARCIA LORCA,4b,1,,
4,10_7,1582789086-10,GARCIA LORCA,4a,0,,
4,10_7,1582789209-10,GARCIA LORCA,4b,1,,
4,10_7,1582789070-10,GARCIA LORCA,4a,0,,
4,10_7,1582789154-10,GARCIA LORCA,4b,1,,
4,10_7,1582789074-10,GARCIA LORCA,4a,0,,
4,10_7,1582789127-10,GARCIA LORCA,4b,1,,
4,10_7,1582789073-10,GARCIA LORCA,4a,0,,
4,10_7,1582789179-10,GARCIA LORCA,4b,1,,
4,10_7,1582789090-10,GARCIA LORCA,4a,0,,
4,10_7,1582789214-10,GARCIA LORCA,4b,1,,
4,10_7,1582789075-10,GARCIA LORCA,4a,0,,
4,10_7,1582789150-10,GARCIA LORCA,4b,1,,
4,10_7,1582789077-10,GARCIA LORCA,4a,0,,
4,10_7,1582789119-10,GARCIA LORCA,4b,1,,
4,10_7,1582789076-10,GARCIA LORCA,4a,0,,
4,10_7,1582789187-10,GARCIA LORCA,4b,1,,
4,10_7,1582789093-10,GARCIA LORCA,4a,0,,
4,10_7,1582789204-10,GARCIA LORCA,4b,1,,
4,10_7,1582789080-10,GARCIA LORCA,4a,0,,
4,10_7,1582789155-10,GARCIA LORCA,4b,1,,
4,10_7,1582789079-10,GARCIA LORCA,4a,0,,
4,10_7,1582789120-10,GARCIA LORCA,4b,1,,
4,10_7,1582789078-10,GARCIA LORCA,4a,0,,
4,10_7,1582789193-10,GARCIA LORCA,4b,1,,
4,10_7,1582789089-10,GARCIA LORCA,4a,0,,
4,10_7,1582789205-10,GARCIA LORCA,4b,1,,
4,10_7,1582789082-10,GARCIA LORCA,4a,0,,
4,10_7,1582789151-10,GARCIA LORCA,4b,1,,
4,10_7,1582789094-10,GARCIA LORCA,4a,0,,
4,10_7,1582789112-10,GARCIA LORCA,4b,1,,
4,10_7,1582789097-10,GARCIA LORCA,4a,0,,
4,10_7,1582789201-10,GARCIA LORCA,4b,1,,
4,10_7,1582789098-10,GARCIA LORCA,4a,0,,
4,10_7,1582789156-10,GARCIA LORCA,4b,1,,
4,10_7,1582789099-10,GARCIA LORCA,4a,0,,
4,10_7,1582789199-10,GARCIA LORCA,4b,1,,
4,10_7,1582789101-10,GARCIA LORCA,4a,0,,
4,10_7,1582789143-10,GARCIA LORCA,4b,1,,
4,10_7,1582789103-10,GARCIA LORCA,4a,0,,
4,10_7,1582789203-10,GARCIA LORCA,4b,1,,
4,10_7,1582789104-10,GARCIA LORCA,4a,0,,
4,10_7,1582789139-10,GARCIA LORCA,4b,1,,
4,10_7,1582789106-10,GARCIA LORCA,4a,0,,
4,10_7,1582789198-10,GARCIA LORCA,4b,1,,
4,10_7,1582789105-10,GARCIA LORCA,4a,0,,
4,10_7,1582789144-10,GARCIA LORCA,4b,1,,
4,10_7,1582789133-10,GARCIA LORCA,4a,0,,
4,10_7,1582789202-10,GARCIA LORCA,4b,1,,
4,10_7,1582789134-10,GARCIA LORCA,4a,0,,
4,10_7,1582789140-10,GARCIA LORCA,4b,1,,
4,10_7,1582789135-10,GARCIA LORCA,4a,0,,
4,10_7,1582789197-10,GARCIA LORCA,4b,1,,
4,10_7,1582789136-10,GARCIA LORCA,4a,0,,
4,10_7,1582789149-10,GARCIA LORCA,4b,1,,
4,10_7,1582789137-10,GARCIA LORCA,4a,0,,
4,10_7,1582789206-10,GARCIA LORCA,4b,1,,
4,10_7,1582789169-10,GARCIA LORCA,4a,0,,
4,10_7,1582789170-10,GARCIA LORCA,4b,1,,
4,10_7,1582789195-10,GARCIA LORCA,4a,0,,
4,10_7,1582789210-10,GARCIA LORCA,4b,1,,
4,10_7,1582789219-10,GARCIA LORCA,4a,0,,
4,10_7,1582789217-10,GARCIA LORCA,4b,1,,
4,10_7,1582789218-10,GARCIA LORCA,4a,0,,
4,10_7,1582789220-10,GARE SAINT-ROCH,4b,1,,
4,10_7,1582789224-10,GARE SAINT-ROCH,4a,0,,
4,10_7,1582789222-10,GARE SAINT-ROCH,4b,1,,
4,10_8,1582783663-10,GARCIA LORCA,4a,0,,
4,10_8,1582783644-10,GARCIA LORCA,4b,1,,
4,10_8,1582783703-10,GARCIA LORCA,4a,0,,
4,10_8,1582783662-10,GARCIA LORCA,4a,0,,
4,10_8,1582783642-10,GARCIA LORCA,4b,1,,
4,10_8,1582783747-10,GARCIA LORCA,4b,1,,
4,10_8,1582783701-10,GARCIA LORCA,4a,0,,
4,10_8,1582783743-10,GARCIA LORCA,4b,1,,
4,10_8,1582783661-10,GARCIA LORCA,4a,0,,
4,10_8,1582783645-10,GARCIA LORCA,4b,1,,
4,10_8,1582783700-10,GARCIA LORCA,4a,0,,
4,10_8,1582783742-10,GARCIA LORCA,4b,1,,
4,10_8,1582783665-10,GARCIA LORCA,4a,0,,
4,10_8,1582783646-10,GARCIA LORCA,4b,1,,
4,10_8,1582783698-10,GARCIA LORCA,4a,0,,
4,10_8,1582783738-10,GARCIA LORCA,4b,1,,
4,10_8,1582783660-10,GARCIA LORCA,4a,0,,
4,10_8,1582783648-10,GARCIA LORCA,4b,1,,
4,10_8,1582783697-10,GARCIA LORCA,4a,0,,
4,10_8,1582783730-10,GARCIA LORCA,4b,1,,
4,10_8,1582783659-10,GARCIA LORCA,4a,0,,
4,10_8,1582783649-10,GARCIA LORCA,4b,1,,
4,10_8,1582783696-10,GARCIA LORCA,4a,0,,
4,10_8,1582783728-10,GARCIA LORCA,4b,1,,
4,10_8,1582783658-10,GARCIA LORCA,4a,0,,
4,10_8,1582783650-10,GARCIA LORCA,4b,1,,
4,10_8,1582783694-10,GARCIA LORCA,4a,0,,
4,10_8,1582783726-10,GARCIA LORCA,4b,1,,
4,10_8,1582783654-10,GARCIA LORCA,4a,0,,
4,10_8,1582783647-10,GARCIA LORCA,4b,1,,
4,10_8,1582783695-10,GARCIA LORCA,4a,0,,
4,10_8,1582783731-10,GARCIA LORCA,4b,1,,
4,10_8,1582783657-10,GARCIA LORCA,4a,0,,
4,10_8,1582783651-10,GARCIA LORCA,4b,1,,
4,10_8,1582783686-10,GARCIA LORCA,4a,0,,
4,10_8,1582783734-10,GARCIA LORCA,4b,1,,
4,10_8,1582783656-10,GARCIA LORCA,4a,0,,
4,10_8,1582783652-10,GARCIA LORCA,4b,1,,
4,10_8,1582783693-10,GARCIA LORCA,4a,0,,
4,10_8,1582783725-10,GARCIA LORCA,4b,1,,
4,10_8,1582783655-10,GARCIA LORCA,4a,0,,
4,10_8,1582783653-10,GARCIA LORCA,4b,1,,
4,10_8,1582783692-10,GARCIA LORCA,4a,0,,
4,10_8,1582783732-10,GARCIA LORCA,4b,1,,
4,10_8,1582783667-10,GARCIA LORCA,4a,0,,
4,10_8,1582783666-10,GARCIA LORCA,4b,1,,
4,10_8,1582783691-10,GARCIA LORCA,4a,0,,
4,10_8,1582783736-10,GARCIA LORCA,4b,1,,
4,10_8,1582783668-10,GARCIA LORCA,4a,0,,
4,10_8,1582783671-10,GARCIA LORCA,4b,1,,
4,10_8,1582783689-10,GARCIA LORCA,4a,0,,
4,10_8,1582783724-10,GARCIA LORCA,4b,1,,
4,10_8,1582783670-10,GARCIA LORCA,4a,0,,
4,10_8,1582783669-10,GARCIA LORCA,4b,1,,
4,10_8,1582783688-10,GARCIA LORCA,4a,0,,
4,10_8,1582783735-10,GARCIA LORCA,4b,1,,
4,10_8,1582783672-10,GARCIA LORCA,4a,0,,
4,10_8,1582783673-10,GARCIA LORCA,4b,1,,
4,10_8,1582783687-10,GARCIA LORCA,4a,0,,
4,10_8,1582783723-10,GARCIA LORCA,4b,1,,
4,10_8,1582783674-10,GARCIA LORCA,4a,0,,
4,10_8,1582783676-10,GARCIA LORCA,4b,1,,
4,10_8,1582783685-10,GARCIA LORCA,4a,0,,
4,10_8,1582783722-10,GARCIA LORCA,4b,1,,
4,10_8,1582783675-10,GARCIA LORCA,4a,0,,
4,10_8,1582783678-10,GARCIA LORCA,4b,1,,
4,10_8,1582783702-10,GARCIA LORCA,4a,0,,
4,10_8,1582783737-10,GARCIA LORCA,4b,1,,
4,10_8,1582783677-10,GARCIA LORCA,4a,0,,
4,10_8,1582783679-10,GARCIA LORCA,4b,1,,
4,10_8,1582783684-10,GARCIA LORCA,4a,0,,
4,10_8,1582783733-10,GARCIA LORCA,4b,1,,
4,10_8,1582783680-10,GARCIA LORCA,4a,0,,
4,10_8,1582783681-10,GARCIA LORCA,4b,1,,
4,10_8,1582783699-10,GARCIA LORCA,4a,0,,
4,10_8,1582783744-10,GARCIA LORCA,4b,1,,
4,10_8,1582783682-10,GARCIA LORCA,4a,0,,
4,10_8,1582783683-10,GARCIA LORCA,4b,1,,
4,10_8,1582783690-10,GARCIA LORCA,4a,0,,
4,10_8,1582783729-10,GARCIA LORCA,4b,1,,
4,10_8,1582783706-10,GARCIA LORCA,4a,0,,
4,10_8,1582783707-10,GARCIA LORCA,4b,1,,
4,10_8,1582783705-10,GARCIA LORCA,4a,0,,
4,10_8,1582783727-10,GARCIA LORCA,4b,1,,
4,10_8,1582783708-10,GARCIA LORCA,4a,0,,
4,10_8,1582783709-10,GARCIA LORCA,4b,1,,
4,10_8,1582783711-10,GARCIA LORCA,4a,0,,
4,10_8,1582783741-10,GARCIA LORCA,4b,1,,
4,10_8,1582783710-10,GARCIA LORCA,4a,0,,
4,10_8,1582783712-10,GARCIA LORCA,4b,1,,
4,10_8,1582783713-10,GARCIA LORCA,4a,0,,
4,10_8,1582783740-10,GARCIA LORCA,4b,1,,
4,10_8,1582783715-10,GARCIA LORCA,4a,0,,
4,10_8,1582783714-10,GARCIA LORCA,4b,1,,
