stop_id,stop_code,stop_name,tts_stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
1316,14109,Les Aubes,"LES AUBES",43.613682,3.888898,,,1
1318,14209,Les Aubes,"LES AUBES",43.613583,3.888734,,,1
1319,17102,Céreirède,"CEREIRède",43.581249,3.898071,,,2
1320,17103,Chemin de Lattes,"chemin DE Lattes",43.572342,3.896109,,,1
1321,17104,Oasis Palavasienne,"OASIS PALAVASse",43.555202,3.892613,,,1
1322,17217,Gramenet,"GRAMEu Né",43.548874,3.894492,,,1
1323,17218,Oasis Palavasienne,"OASIS PALAVASse",43.555294,3.893184,,,1
1324,17219,Chemin de Lattes,"chemin DE LATTES",43.573059,3.896746,,,1
1325,17220,Céreirède,"CEREIRède",43.581432,3.89836,,,2
1326,18123,Entreprises,"ENTREPRISES",43.564186,3.879247,,,1
1328,18219,Entreprises,"ENTREPRISES",43.564125,3.879319,,,1
1329,20138,Saint-Jean le Sec,"saint j'en LE SEC",43.570995,3.838074,,,1
1330,20139,Saint-Jean de Védas Centre,"saint j'en de védass - CENTRE",43.574905,3.830462,,,1
1331,20140,Louise Michel,"Louise Michel",43.580997,3.833811,,,1
1332,20141,Marquerose,"MARQUEuROSE",43.583714,3.826636,,,1
1333,20239,Saint-Jean de Védas Centre,"saint j'en de védass - CENTRE",43.574905,3.830462,,,1
1334,20240,Louise Michel,"Louise Michel",43.580997,3.833811,,,1
1335,20241,Marquerose,"MARQUEuROSE",43.583668,3.826635,,,1
1336,20242,Saint-Jean le Sec,"saint j'en LEusSEC",43.570995,3.838074,,,1
1337,21217,Notre-Dame de Sablassou,"notre dame, de SABLA SOU",43.634789,3.923572,,,1
1338,22136,Jacou,"JACOU",43.654636,3.912794,,,1
1339,22169,Bibliothèque,"BIBLIOTHEQUE",43.659008,3.911293,,,1
1340,22208,De Bocaud,"DE Bo CAUD",43.65971,3.90444,,,1
1341,22215,Pigeonniers,"FESQUET",43.654041,3.881576,,,1
1343,22269,Bibliothèque,"BIBLIOTHEQUE",43.659077,3.910874,,,1
1344,23232,Plan des 4 Seigneurs,"PLAN, des 4 SEIGNEURS",43.640804,3.857735,,,1
1345,24122,Euromédecine,"euromédecine",43.639275,3.828853,,,1
1351,29201,Collège Le Bérange,"COLLèGE, le BéRANGE",43.667282,4.023368,,,1
1355,31101,Les Mazets,"LES MAZETS",43.699276,4.019494,,,1
1356,31102,Les Pérouses,"LES PEROUSES",43.698746,4.023506,,,1
1357,31103,Les Mourguettes,"LES MOURGUETTES",43.697315,4.025384,,,1
1358,31104,Poste,"POSTE",43.696861,4.030104,,,1
1359,31105,Le Mas,"LE MAS",43.721817,4.036002,,,1
1360,31106,Le Créant,"LE CRéANT",43.727886,4.029191,,,1
1361,31201,Les Mazets,"LES MAZETS",43.699284,4.019494,,,1
1362,31202,Les Pérouses,"LES PEROUSES",43.698486,4.024043,,,1
1363,31203,Les Mourguettes,"LES MOURGUETTES",43.697475,4.025302,,,1
1364,31204,Poste,"POSTE",43.696892,4.030489,,,1
1365,31205,Le Mas,"LE MAS",43.72139,4.035829,,,1
1366,31206,Le Créant,"LE CRéANT",43.727932,4.029576,,,1
1367,32101,Arnel,"ARNEL",43.537823,3.869182,,,1
1377,32111,Avenue de la Gare,"AVenue DE LA GARE",43.537083,3.857288,,,1
1382,32202,Maison d'Arrêt,"MAISON, D'ARRET",43.546131,3.828548,,,1
1383,32203,Avenue de la Gare,"AVenue DE LA GARE",43.536854,3.857442,,,1
1384,32204,Stade,"staade",43.533222,3.855455,,,1
1385,32205,Vignes Vierges,"VIGNES VIERGES",43.531994,3.852741,,,1
1388,32208,Tadornes,"TADORNES",43.526283,3.861362,,,1
1389,32209,Oliviers de Bohême,"OLIV. DE BOHEMES",43.527039,3.862543,,,1
1390,32210,Myosotis,"MYOSOTIS",43.528133,3.864685,,,1
1391,32211,Boulevard du Chapitre,"Boulevard, DU CHa PITRE",43.533211,3.86461,,,1
1392,32212,Arnel,"ARNEL",43.537819,3.869305,,,1
1393,32213,Font Majour,"FONT MAJOUR",43.535057,3.859433,,,1
1394,32214,Boulevard des Écoles,"Bouleuvard, DES ECOLES",43.533302,3.861487,,,1
1396,33100,Lou Paillas,"LOU PAILLASse",43.54557,3.77495,,,1
1397,33101,Sigaliès,"SIGALIES",43.570984,3.812741,,,1
1399,33103,Les Cousses,"LES COUSSES",43.557976,3.789106,,,1
1400,33104,Albinoni,"ALBINONI",43.557919,3.786743,,,1
1401,33105,Rouget de Lisle,"ROUGET DE LILE",43.556988,3.784334,,,1
1402,33106,École La Gardiole,"ECOLE, GARDIOLE",43.557442,3.782652,,,1
1403,33107,Jeu de Ballon,"JEU, DE BALLON",43.551514,3.776051,,,1
1404,33108,Les Écoles,"LES ECOLES",43.549122,3.777597,,,1
1405,33109,Le Hameau,"LE HAMEAU",43.546886,3.774019,,,1
1406,33110,Paix,"PAIX",43.55542,3.779264,,,1
1407,33111,Mairie,"MAIRIE",43.571037,3.773662,,,1
1408,33112,Barils,"BARILS",43.571712,3.773494,,,1
1409,33113,Aires,"LES AIRES",43.572475,3.772969,,,1
1411,33202,Les Écoles,"LES ECOLES",43.549202,3.776944,,,1
1412,33203,Jeu de Ballon,"JEU, DE BALLON",43.551212,3.777885,,,1
1413,33204,École La Gardiole,"ECOLE, GARDIOLE",43.557049,3.782309,,,1
1414,33205,Rouget de Lisle,"ROUGET DE LILE",43.556751,3.7846,,,1
1415,33206,Albinoni,"ALBINONI",43.557861,3.787595,,,1
1418,33209,Sigaliès,"SIGALIES",43.571194,3.813241,,,1
1419,33210,Paix,"PAIX",43.555168,3.778541,,,1
1420,33211,Mairie,"MAIRIE",43.570648,3.773739,,,1
1421,33212,Barils,"BARILS",43.571785,3.773421,,,1
1422,33213,Aires,"AIRES",43.572418,3.772992,,,1
1425,35103,Centre,"CENTRE",43.675343,3.983213,,,1
1426,35104,Aqueduc,"AQUEuDUC",43.679199,3.986161,,,1
1428,35106,Collège Les Pins,"COLLèGE, les PINS",43.684193,3.990729,,,1
1429,35107,Avenue de Montpellier,"AVenue - de MONTPELLIER",43.697289,4.032719,,,1
1430,35108,Mairie,"MAIRIE",43.723892,4.039015,,,1
1431,35109,Mairie,"BEAULIEU MAIRIE",43.729092,4.020969,,,1
1432,35110,Charles de Gaulle,"charles DE GAULLE",43.628387,3.897664,,,1
1433,35112,Collège Frédéric Bazille,"COLlège, frédérique, basille",43.63438,3.906517,,,1
1434,35115,Rose de France,"ROSE DE FRANCE",43.632278,3.901397,,,1
1435,35116,Palais des Sports,"PALAIS, des SPORTS",43.645157,3.917385,,,1
1437,35202,Aqueduc,"AQUEuDUC",43.679245,3.986113,,,1
1440,35207,Mairie,"MAIRIE",43.723793,4.038404,,,1
1441,35208,Avenue de Montpellier,"AVenue - de MONTPELLIER",43.697174,4.032517,,,1
1442,35209,Collège Les Pins,"COLLèGE, les PINS",43.684193,3.990729,,,1
1443,35210,Charles de Gaulle,"charles DE GAULLE",43.628387,3.897664,,,1
1444,35212,Collège Frédéric Bazille,"COLlège, frédérique, basille",43.634453,3.906568,,,1
1445,35215,Rose de France,"ROSE DE FRANCE",43.632366,3.901548,,,1
1446,35216,Palais des Sports,"PALAIS, des SPORTS",43.645157,3.9172,,,1
1447,36111,La Vialette,"LA VIALETTE",43.568897,3.774127,,,1
1451,36116,Lotissement Les Violettes,"LES VIOLETTES",43.587234,3.76613,,,1
1452,36117,Le Temple,"LE TEMPLE",43.585426,3.762845,,,1
1453,36118,Médiathèque La Gare,"MéDIATHèQUE",43.58559,3.760684,,,1
1454,36119,Coopérative Oléicole,"COOPerative OLé ICOLE",43.584457,3.757206,,,1
1455,36120,Gaston Defferre,"GASTON DE fère",43.583992,3.753114,,,1
1456,36121,Jean Moulin,"j'en, MOULIN",43.582439,3.752197,,,1
1457,36122,Maison de Retraite,"MAISON de REu TRAITE",43.580994,3.751209,,,1
1458,36123,La Bornière,"LA BORNIERE",43.579456,3.754003,,,1
1459,36124,Beaulieu,"BEAULIEU",43.56041,3.727684,,,1
1460,36125,Stade,"staade",43.555134,3.722056,,,1
1461,36126,Les Grenaches,"LES GREuNACHES",43.552937,3.718838,,,1
1463,36129,Jean Jaurès,"j'en, J'AUresse",43.558498,3.711816,,,1
1464,36130,Jean Moulin,"j'en MOULIN",43.554913,3.71262,,,1
1465,36131,Tournesol,"TOURNESOL",43.552612,3.709759,,,1
1466,36132,Mairie,"MAIRIE",43.549717,3.707094,,,1
1467,36133,Tambourin,"TAMBOURIN",43.548546,3.704941,,,1
1468,36134,La Vierge,"LA VIERGE",43.546093,3.702904,,,1
1469,36135,Hauts des Clavoux,"HAUTS DE CLAVOUX",43.544685,3.70098,,,1
1470,36138,La Regnague,"LA REGNAGUE",43.608807,3.795866,,,1
1471,36139,Stade,"LE staade",43.607204,3.784691,,,1
1472,36201,Les Clavoux,"LES CLAVOUX",43.54398,3.70231,,,1
1473,36202,Hauts des Clavoux,"HAUTS DE CLAVOUX",43.544632,3.700954,,,1
1474,36203,La Vierge,"LA VIERGE",43.546074,3.702904,,,1
1475,36204,Tambourin,"TAMBOURIN",43.548573,3.704966,,,1
1476,36205,Mairie,"MAIRIE",43.549568,3.707288,,,1
1477,36206,Tournesol,"TOURNESOL",43.552959,3.70999,,,1
1479,36209,Jean Jaurès,"j'en, J'AUResse",43.558498,3.711816,,,1
1480,36210,Jean Moulin,"j'en MOULIN",43.554913,3.71262,,,1
1481,36211,Les Grenaches,"LES GREuNACHES",43.552917,3.718887,,,1
1482,36212,Stade,"staade",43.555847,3.722481,,,1
1483,36213,Beaulieu,"BEAULIEU",43.560177,3.726875,,,1
1484,36214,La Bornière,"LA BORNIERE",43.579605,3.753784,,,1
1485,36215,Maison de Retraite,"MAISON de REutrète",43.581181,3.750892,,,1
1486,36216,Jean Moulin,"j'en, MOULIN",43.58218,3.752104,,,1
1487,36217,Gaston Defferre,"GASTON DE fère",43.583893,3.753037,,,1
1488,36218,Coopérative Oléicole,"COOPerative OLé ICOLE",43.584465,3.757367,,,1
1489,36219,Square Tribes,"SQUARE tribe",43.583794,3.759861,,,1
1490,36220,Le Temple,"LE TEMPLE",43.585251,3.762593,,,1
1491,36221,Lotissement Les Violettes,"LES VIOLETTES",43.587025,3.765778,,,1
1495,36226,La Vialette,"LA VIALETTE",43.568699,3.774221,,,1
1496,36237,Stade,"LE staAde",43.60746,3.785279,,,1
1497,36238,La Regnague,"LA REGNAGUE",43.609005,3.79722,,,1
1498,14110,Françoise,"FRANçOISE",43.61993,3.891171,,,1
1499,14111,Saint-Maur,"SAINT MAUR",43.621059,3.894085,,,1
1501,35117,Décurions,"DéCURIONS",43.635578,3.909025,,,1
1506,35217,Décurions,"DéCURIONS",43.635658,3.909027,,,1
1513,32116,Boulevard du Chapitre,"boulevard du chapitre",43.532867,3.864737,,,1
1514,32215,Pilou,"PILOU",43.529823,3.865879,,,1
1517,35214,Castors,"CASTORS",43.632839,3.903652,,,1
1518,36140,Chanterelles,"CHANTeu RELLES",43.559841,3.708165,,,1
1519,36152,Stade,"staade",43.733452,3.980143,,,1
1520,36154,Château,"château",43.656288,3.892979,,,1
1521,36240,Chanterelles,"CHANTEu RELLES",43.559841,3.708165,,,1
1523,36253,Stade,"s'tAAde",43.73344,3.980118,,,1
1524,36254,Château,"château",43.654953,3.892039,,,1
1525,21218,Notre-Dame de Sablassou,"notre dame, de SABLA SOU",43.634392,3.922447,,,1
1526,35221,Aube Rouge,"AUBEU ROUGE",43.639385,3.924046,,,1
1527,21123,La Fontaine,"LA FONTAINE",43.657894,3.96291,,,1
1528,21226,La Fontaine,"LA FONTAINE",43.65749,3.962862,,,1
1536,9141,Georges Méliès,"j'orge Mélièsse",43.606686,3.922927,,,1
1537,9241,Georges Méliès,"j'orge Mélièsse",43.60677,3.922794,,,1
1538,10159,Pierre Laroque,"PIERRE, LAROQUE",43.621494,3.904331,,,1
1539,10259,Pierre Laroque,"PIERRE, LAROQUE",43.621174,3.904273,,,1
1540,41161,Place de France,"PLACE DE FRANCE",43.603718,3.915732,,,1
1541,41261,Place de France,"PLACE DE FRANCE",43.603745,3.915708,,,1
1543,10125,Jean Mirailhet / Tourmalines,"j'en, MIRAILHET",43.595222,3.891031,,,1
1545,10157,Yves du Manoir,"Yves du Manoir",43.591434,3.84858,,,1
1546,10160,Saint-Cléophas,"SAINT CLéo PHASse",43.595058,3.875256,,,1
1554,22238,La Croisée,"LA CROISEE",43.660049,3.898257,,,1
1556,36151,Lotissement Les Lilas,"lotissement les lilas",43.727959,3.964053,,,1
1559,36157,Les Mazes,"les mase",43.727798,3.983576,,,1
1560,36158,Mas de Bizard,"masse de bizarre",43.726376,3.980051,,,1
1561,36251,Lotissement Les Lilas,"lotissement les lilas",43.728054,3.964689,,,1
1562,36255,Lotissement Les Romarins,"lotissement les romarins",43.729477,3.969453,,,1
1563,36256,Route de Teyran,"Route, DE teyran",43.734127,3.979344,,,1
1564,36257,Les Mazes,"les mase",43.727798,3.983576,,,1
1565,36258,Mas de Bizard,"masse de bizarre",43.726376,3.980051,,,1
1566,36259,Camp du Soleil,"camp du soleil",43.749596,3.961298,,,1
1568,25125,Le Martinet,"LE MARTINET",43.634186,3.803718,,,1
1569,25226,Fontcaude,"FONTCAUDE",43.632404,3.802027,,,1
1586,17,Gare Saint-Roch,"GARE SAINT ROCH",43.605,3.879149,,,1
1592,30103,Monteroni d'Arbia,"MONTéRONI, ARBIA",43.66008,3.936274,,,1
1593,30104,Sienne,"SIENNE",43.66217,3.940791,,,1
1594,30105,Maumarin,"MAUMARIN",43.661545,3.943721,,,1
1595,30201,Maumarin,"MAUMARIN",43.661415,3.943767,,,1
1596,30203,Monteroni d'Arbia,"MONTéRONI, ARBIA",43.660042,3.936311,,,1
1597,30204,Sienne,"SIENNE",43.662224,3.940953,,,1
1600,22218,Jean Jaurès,"j'en j'aurèsse",43.640018,3.893984,,,1
1601,22103,Jean Jaurès,"j'en j'aurèsse",43.639946,3.89413,,,1
1605,36115,Distillerie,"DI STILLERIE",43.586128,3.766906,,,1
1608,36222,Distillerie,"DI STILLERIE",43.585751,3.766896,,,1
1612,38102,La Capoulière,"LA capoulière",43.586872,3.8098,,,1
1613,38103,La Croix,"LA CROIX",43.585247,3.807718,,,1
1617,38107,Mas de Lépôt,"MAS DE LéPOT",43.586296,3.797951,,,1
1618,38108,Saint-Martin de Vignogoul,"VIGNOGOUL",43.585613,3.790031,,,1
1620,38201,Le Terral,"LE TERRAL",43.592793,3.822556,,,1
1621,38202,La Capoulière,"LA capoulière",43.586971,3.81005,,,1
1622,38203,La Croix,"LA CROIX",43.58522,3.807779,,,1
1626,38207,Mas de Lépôt,"MAS DE LéPOT",43.586605,3.798367,,,1
1627,38208,Saint-Martin de Vignogoul,"VIGNOGOUL",43.58569,3.790379,,,1
1638,4106,Georges Danton,"j'or je DANTON",43.599709,3.843331,,,1
1639,4235,Georges Danton,"j'or je DANTON",43.599453,3.842818,,,1
1648,18115,Crédit Agricole,"CRéDIT, AGRICOLE",43.558441,3.87636,,,1
1649,18118,Montpellieret,"MONTPELLIéRET",43.560383,3.877475,,,1
1650,18226,Montpellieret,"MONTPELLIéRET",43.560368,3.877425,,,1
1652,41151,Mondial 98,"MONDIAL 98",43.602612,3.904097,,,1
1653,41205,Mondial 98,"MONDIAL 98",43.602638,3.904098,,,1
1656,9142,Apollo,"APOLLO",43.621956,3.909182,,,1
1659,9145,Apollo,"APOLLO",43.621876,3.908462,,,1
1661,22227,Médiathèque Albert Camus,"MéDIATHèQUE",43.655563,3.881419,,,1
1679,17131,Lavandin,"LAVANDIN",43.60004,3.853483,,,1
1680,17132,Winston Churchill,"Winston, CHURCHILL",43.598957,3.855891,,,1
1681,17133,Vivaldi,"vivaldi",43.596985,3.856049,,,1
1682,17134,Puccini,"Poutchini",43.594936,3.854028,,,1
1683,17135,Irissou,"IRISSOU",43.594021,3.852829,,,1
1684,17232,Winston Churchill,"Winston, CHURCHILL",43.59919,3.855922,,,1
1685,17233,Vivaldi,"vivaldi",43.597103,3.856065,,,1
1686,17234,Puccini,"Poutchini",43.594982,3.854153,,,1
1687,17235,Irissou,"IRISSOU",43.594017,3.852928,,,1
1691,36141,Caylus,"quai lusse",43.645306,3.898312,,,1
1692,36241,Caylus,"quai lusse",43.644779,3.898162,,,1
1693,43101,Juvignac,"JUVIGNAC",43.617477,3.810132,,,1
1694,43103,Mosson,"MOSSON",43.616215,3.819602,,,1
1695,43105,Celleneuve,"celleuneuve",43.615356,3.825902,,,1
1696,43107,Pilory,"PILORY",43.619392,3.831873,,,1
1697,43109,Hôtel du Département,"Hôtel, du département",43.621796,3.834893,,,1
1698,43111,Pergola,"PERGOLA",43.61763,3.839548,,,1
1699,43113,Tonnelles,"TONNELLES",43.61348,3.839377,,,1
1700,43115,Jules Guesde,"j'ule guède",43.611465,3.846475,,,1
1701,43117,Astruc,"ASTRUC",43.610184,3.854668,,,1
1702,43119,Les Arceaux,"LES ARCEAUX",43.60989,3.862183,,,1
1703,43121,Plan Cabanes,"PLAN CABANE",43.608631,3.86789,,,1
1704,43123,Saint-Denis,"SAINT-DENIS",43.605663,3.873723,,,1
1705,43125,Observatoire,"OBSERVATOIRE",43.606441,3.876528,,,1
1706,43127,Gare Saint-Roch - République,"GARE SAINT ROCH république",43.605343,3.879641,,,1
1707,43133,Saint-Martin,"SAINT-MARTIN",43.592266,3.880141,,,1
1708,43135,Restanque,"RESTANQUE",43.590408,3.884865,,,1
1710,43139,La Rauze,"LA RAUZE",43.593464,3.895683,,,1
1711,43141,Georges Frêche - Hôtel de Ville,"j'orge frèche, hôtel de ville",43.599312,3.894853,,,1
1712,43145,Pablo Picasso,"PABLO PICASSO",43.597874,3.903337,,,1
1713,43149,Boirargues,"BOIRARGUES",43.582737,3.925527,,,1
1714,43151,EcoPôle,"écopole",43.578148,3.934884,,,1
1715,43153,Parc Expo,"PARC EXPO",43.572987,3.945459,,,1
1716,43155,Pérols Centre,"PEROLS, Centre",43.565548,3.957168,,,1
1718,43161,Cougourlude,"COUGOURLUDE",43.57135,3.914256,,,1
1719,43201,Pérols Étang de l'Or,"pérol, étang de l'or",43.558033,3.963556,,,1
1720,43203,Pérols Centre,"PEROLS, CENTRE",43.565525,3.957278,,,1
1721,43205,Parc Expo,"PARC EXPO",43.572975,3.945533,,,1
1722,43207,EcoPôle,"écopole",43.578156,3.934958,,,1
1723,43209,Boirargues,"BOIRARGUES",43.582737,3.925577,,,1
1724,43213,Pablo Picasso,"PABLO PICASSO",43.597935,3.903512,,,1
1725,43217,Georges Frêche - Hôtel de Ville,"j'orge FRèCHE, hôtel de ville",43.599346,3.894842,,,1
1726,43219,La Rauze,"LA RAUZE",43.59351,3.895759,,,1
1728,43223,Restanque,"RESTANQUE",43.590427,3.884939,,,1
1729,43225,Saint-Martin,"SAINT-MARTIN",43.592255,3.880215,,,1
1730,43231,Gare Saint-Roch - République,"GARE SAINT ROCH république",43.605236,3.879625,,,1
1731,43233,Observatoire,"OBSERVATOIRE",43.606514,3.876517,,,1
1732,43235,Saint-Denis,"SAINT-DENIS",43.605957,3.873323,,,1
1733,43237,Plan Cabanes,"PLAN CABANE",43.608566,3.868073,,,1
1734,43239,Les Arceaux,"LES ARCEAUX",43.609974,3.861987,,,1
1735,43241,Astruc,"ASTRUC",43.610233,3.854868,,,1
1736,43243,Jules Guesde,"j'ule guède",43.6115,3.846624,,,1
1737,43245,Tonnelles,"TONNELLES",43.613613,3.839442,,,1
1738,43247,Pergola,"PERGOLA",43.618168,3.839228,,,1
1739,43249,Hôtel du Département,"Hôtel, du département",43.622017,3.83506,,,1
1740,43251,Pilory,"PILORY",43.619568,3.832137,,,1
1741,43253,Celleneuve,"celleuneuve",43.615601,3.825896,,,1
1742,43255,Mosson,"MOSSON",43.616253,3.81969,,,1
1743,43259,Lattes Centre,"late - CENTRE",43.570744,3.905338,,,1
1744,43261,Cougourlude,"COUGOURLUDE",43.571331,3.914231,,,1
1751,41218,Du Guesclin,"DU GUESCLAIN",43.607117,3.883202,,,1
1752,41138,Du Guesclin,"DU GUESCLAIN",43.607109,3.883239,,,1
1757,7137,Jean Bart,"j'en, bart",43.625576,3.837665,,,1
1758,7136,Lycée Léonard de Vinci - Pierresvives,"lycée, léonard de vinci",43.625725,3.824353,,,1
1759,7236,Lycée Léonard de Vinci - Pierresvives,"lycée, léonard de vinci",43.626194,3.823623,,,1
1760,7237,Lycée Jean Monnet,"lycée, j'en monnet",43.624168,3.834795,,,1
1764,41163,Stade de la Mosson,"staade de la mosson",43.621246,3.817369,,,1
1765,41263,Stade de la Mosson,"staade de la mosson",43.621288,3.81737,,,1
1766,25233,La Bergerie,"la bèrjerie",43.616699,3.797219,,,1
1767,25133,La Bergerie,"la bergerie",43.616791,3.79711,,,1
1768,25228,Allée de l'Europe,"allée de l'europe",43.613861,3.810422,,,1
1769,25128,Allée de l'Europe,"allée de l'europe",43.613953,3.810325,,,1
1770,25229,Hôtel de Ville,"HOTEL DE VILLE",43.613796,3.806585,,,1
1771,25129,Hôtel de Ville,"HOTEL DE VILLE",43.613846,3.806834,,,1
1772,39201,Jean Joubert,"j'en j'oubère",43.667175,3.915234,,,1
1773,39101,Jean Joubert,"j'en j'oubère",43.667286,3.915757,,,1
1774,25230,Le Labournas,"labournasse",43.61433,3.801006,,,1
1775,25130,Le Labournas,"labournasse",43.614487,3.800713,,,1
1776,18125,Lattes Centre,"late - centre",43.570782,3.905116,,,1
1777,25126,Mosson,"mosson",43.616257,3.819937,,,1
1778,32221,Les Moures,"les moures",43.524307,3.85932,,,1
1780,32220,Pèlerine,"péleurine",43.52639,3.855064,,,1
1784,36153,Lotissement Les Romarins,"lotissement les romarins",43.729504,3.969441,,,1
1785,25231,Terres du Sud,"terres du sud",43.61861,3.791576,,,1
1788,25132,Les Thermes,"LES THERMES",43.621914,3.800037,,,1
1791,5138,Hippolyte Rech,"HIPOLITE Rèche",43.619442,3.865705,,,1
1792,5238,Hippolyte Rech,"hipolitte rèche",43.619713,3.865539,,,1
1795,12231,Maréchal Leclerc,"MARECHAL LECLERC",43.594307,3.885094,,,1
1796,9146,Place de France,"PLACE DE FRANCE",43.603672,3.915062,,,1
1800,9149,Place de l'Europe,"Place DE L'EUROPE",43.608185,3.894204,,,1
1805,10163,Pierre d'Adhémar,"pierre - d'adémar",43.622154,3.863884,,,1
1806,10263,Pierre d'Adhémar,"pierre - d'adémar",43.622135,3.864081,,,1
1808,93213,Tonnelles,"tonnelles",43.613651,3.839492,,,1
1809,93129,Saint-Denis,"sains denis",43.605965,3.873323,,,1
1810,93223,Saint-Denis,"saint denis",43.605804,3.873307,,,1
1811,93233,Rives du Lez,"rive du lèze",43.603909,3.893964,,,1
1812,93119,Rives du Lez,"rive du lèze",43.603962,3.893879,,,1
1813,93237,Port Marianne,"port marianne",43.601585,3.899158,,,1
1814,93115,Port Marianne,"port marianne",43.601391,3.899611,,,1
1815,93145,Pilory,"pilori",43.619553,3.832062,,,1
1816,93207,Pilory,"pilori",43.619495,3.832148,,,1
1817,93239,Pablo Picasso,"pablo picasso",43.598022,3.903675,,,1
1818,93113,Pablo Picasso,"pablo picasso",43.597576,3.90344,,,1
1819,93249,Pérols Centre,"pérol - centre",43.563046,3.950174,,,1
1820,93103,Pérols Centre,"pérol - centre",43.562752,3.950425,,,1
1821,93141,Pergola,"PERGOLA",43.618202,3.839253,,,1
1822,93211,Pergola,"PERGOLA",43.61813,3.839165,,,1
1823,93131,Plan Cabanes,"plan cas bane",43.608459,3.868009,,,1
1824,93221,Plan Cabanes,"plan cas bane",43.608574,3.868049,,,1
1825,93127,Observatoire,"observatoire",43.606441,3.876491,,,1
1826,93225,Observatoire,"observatoire",43.606331,3.876748,,,1
1827,93235,Moulares,"moularèsse",43.600586,3.895494,,,1
1828,93117,Moulares,"moularèsse",43.600639,3.895545,,,1
1829,93149,Mosson,"mosson",43.616165,3.819427,,,1
1830,93203,Mosson,"mosson",43.616184,3.81944,,,1
1831,93161,Lattes Centre,"late - centre",43.570782,3.905116,,,1
1832,93151,Juvignac,"juvignac",43.616924,3.808707,,,1
1833,93143,Hôtel du Département,"hôtel du département",43.622074,3.834975,,,1
1834,93209,Hôtel du Département,"hôtel du département",43.622044,3.835023,,,1
1835,93137,Jules Guesde,"j'ule guède",43.611637,3.846529,,,1
1836,93215,Jules Guesde,"j'ule guède",43.610771,3.846791,,,1
1837,93227,Gare Saint-Roch,"gare saint roc",43.60508,3.880029,,,1
1838,93125,Gare Saint-Roch,"gare saint roc",43.605114,3.880043,,,1
1839,93247,Parc Expo,"parc expo",43.573082,3.945672,,,1
1840,93105,Parc Expo,"parc expo",43.572681,3.945822,,,1
1841,93101,Pérols Etang de l'Or,"pérol, étang de l'or",43.557678,3.963953,,,1
1842,93245,EcoPôle,"éco pôle",43.578262,3.935073,,,1
1843,93107,EcoPôle,"éco paule",43.577866,3.935173,,,1
1844,93263,Cougourlude,"cougour lude",43.571404,3.914233,,,1
1845,93163,Cougourlude,"cougour lude",43.57148,3.914025,,,1
1846,93147,Celleneuve,"celleuneuve",43.615601,3.825896,,,1
1847,93205,Celleneuve,"celleuneuve",43.615807,3.825939,,,1
1848,93229,Place Carnot,"plasse carnot",43.603645,3.884098,,,1
1849,93123,Place Carnot,"plasse carnot",43.603733,3.884137,,,1
1850,93243,Boirargues,"boirargues",43.582256,3.926429,,,1
1851,93109,Boirargues,"boirargues",43.582561,3.926301,,,1
1852,93135,Astruc,"astruc",43.610252,3.854868,,,1
1853,93217,Astruc,"astruc",43.610161,3.854903,,,1
1854,93133,Les Arceaux,"les arceaux",43.609982,3.861975,,,1
1855,93219,Les Arceaux,"les arceaux",43.609867,3.862392,,,1
1856,93231,Voltaire,"voltère",43.603436,3.889189,,,1
1857,93121,Voltaire,"voltère",43.603489,3.889227,,,1
1858,93139,Tonnelles,"tonnelles",43.613686,3.839481,,,1
1860,35113,Clinique du Parc,"clinique, du parc",43.635414,3.891085,,,1
1861,7164,Les Bouisses,"LES BOUISSES",43.599327,3.835071,,,1
1862,6221,Pas du Loup,"PAdu lou",43.601181,3.849295,,,1
1863,38109,Paul Fajon,"paul fajon",43.596344,3.836935,,,1
1864,38209,Paul Fajon,"paul fajon",43.596394,3.83727,,,1
1867,39102,Lucien Lambert,"lucien lambère",43.657013,3.912352,,,1
1868,39202,Lucien Lambert,"lucien lambère",43.656879,3.912311,,,1
1872,27118,Villemagne,"villeu magne",43.688526,3.999589,,,1
1873,27218,Villemagne,"villeu magne",43.688625,3.99948,,,1
1874,27119,Les Garrigues,"les garrigue",43.705479,4.006218,,,1
1875,27219,Les Garrigues,"les garrigue",43.705479,4.006082,,,1
1876,27120,Les Mazes,"les maze",43.709373,4.005365,,,1
1877,27220,Les Mazes,"les maze",43.709633,4.005459,,,1
1878,27121,Mairie,"mairie",43.712471,4.005134,,,1
1879,27221,Mairie,"mairie",43.71228,4.005326,,,1
1880,27122,Coopérative,"coopérative",43.715157,4.003067,,,1
1881,27222,Coopérative,"coopérative",43.714584,4.002208,,,1
1882,27123,Le Ginestet,"le ginesté",43.721813,4.006746,,,1
1883,27223,Le Ginestet,"le ginesté",43.721977,4.006751,,,1
1884,27215,Mairie,"MAIRIE",43.728939,4.021027,,,1
1885,27216,Le Puits,"le puy",43.725998,4.022366,,,1
1886,40101,Gare,"gare",43.609051,3.788648,,,1
1889,40104,Bel Horizon,"BEL HORIZON",43.612595,3.776155,,,1
1891,40106,Dame d'Orcas,"DAME D'orca",43.616901,3.778825,,,1
1892,40107,Avenue Justin Bec,"avenue justin bec",43.625977,3.768461,,,1
1893,40108,Zone Artisanale,"zone artisanale",43.629292,3.769126,,,1
